customer_id,last_order,recency_days,frequency,monetary,R_score,F_score,M_score,segment
67709,2019-07-25,1255,4,115879.81,3,3,3,Loyal Customers
67710,2019-12-19,1108,6,118241.10999999999,3,4,3,Loyal Customers
67711,2018-09-28,1555,4,25625.54,2,3,2,At Risk
67712,2021-11-26,400,8,117555.27,4,4,3,Loyal Customers
67714,2021-03-22,649,12,332323.01,4,5,5,Champions
67715,2022-03-24,282,14,390414.03,4,5,5,Champions
67717,2022-04-28,247,11,301513.52999999997,5,5,5,Champions
67718,2017-06-30,2010,2,32897.67,2,2,2,Lost
67719,2013-09-05,3404,2,23206.309999999998,1,2,2,Lost
67721,2022-03-14,292,6,108863.53,4,4,3,Loyal Customers
67723,2022-05-26,219,21,446198.48,5,5,5,Champions
67724,2022-01-20,345,17,694917.48,4,5,5,Champions
67725,2021-12-09,387,15,511695.01,4,5,5,Champions
67726,2021-05-21,589,26,654132.8,4,5,5,Champions
67727,2022-09-25,97,26,706431.7,5,5,5,Champions
67730,2016-08-13,2331,2,6513.349999999999,1,2,1,Lost
67731,2014-01-22,3265,1,7088.7,1,1,1,Lost
67740,2012-08-18,3787,1,3963.45,1,1,1,Lost
67743,2018-11-06,1516,6,138873.46,2,4,4,Can't Lose Them
67744,2020-03-28,1008,6,142243.88,3,4,4,Loyal Customers
67745,2018-04-18,1718,7,223360.2,2,4,4,Can't Lose Them
67746,2018-03-13,1754,4,74176.83,2,3,3,At Risk
67747,2021-04-20,620,4,69505.66,4,3,3,Loyal Customers
67749,2019-10-19,1169,8,310458.62,3,4,5,Loyal Customers
67753,2022-08-24,129,4,103667.81999999999,5,3,3,Loyal Customers
67754,2020-09-22,830,10,190255.56,3,4,4,Loyal Customers
67755,2015-07-03,2738,4,42288.57,1,3,2,At Risk
67757,2018-12-15,1477,4,65225.63,2,3,3,At Risk
67758,2020-07-02,912,6,184682.13,3,4,4,Loyal Customers
67761,2018-07-31,1614,4,87525.95999999999,2,3,3,At Risk
67762,2020-03-26,1010,3,60715.53,3,3,3,Loyal Customers
67764,2019-12-21,1106,1,19764.7,3,1,1,Promising
67765,2022-06-29,185,2,30185.280000000002,5,2,2,New Customers
67766,2019-12-21,1106,5,118136.23,3,3,3,Loyal Customers
67768,2021-12-25,371,20,429956.04,4,5,5,Champions
67769,2021-11-16,410,21,619286.37,4,5,5,Champions
67770,2022-11-29,32,29,699215.08,5,5,5,Champions
67771,2022-12-26,5,20,396875.42,5,5,5,Champions
67773,2021-08-01,517,21,602908.26,4,5,5,Champions
67774,2021-11-14,412,14,271792.2,4,5,5,Champions
67775,2021-03-25,646,8,83477.67,4,4,3,Loyal Customers
67776,2021-04-12,628,16,365305.49,4,5,5,Champions
67777,2020-07-23,891,14,361962.96,3,5,5,Loyal Customers
67778,2016-05-29,2407,2,21364.620000000003,1,2,1,Lost
67780,2017-10-10,1908,1,4886.21,2,1,1,Lost
67782,2017-03-26,2106,1,17661.6,2,1,1,Lost
67783,2022-04-23,252,5,162169.01,5,3,4,Loyal Customers
67784,2022-10-18,74,9,283311.81,5,4,5,Champions
67785,2021-12-16,380,12,408835.04,4,5,5,Champions
67786,2022-07-03,181,11,321411.43,5,5,5,Champions
67787,2022-10-30,62,10,345141.63,5,4,5,Champions
67790,2022-05-28,217,8,276180.42,5,4,5,Champions
67791,2020-06-02,942,11,287021.51,3,5,5,Loyal Customers
67792,2018-05-25,1681,7,287739.43,2,4,5,Can't Lose Them
67798,2016-07-22,2353,1,23733.48,1,1,2,Lost
67800,2022-03-02,304,8,187070.96,4,4,4,Champions
67802,2022-05-05,240,1,74843.52,5,1,3,New Customers
67803,2021-02-18,681,6,109753.42,3,4,3,Loyal Customers
67804,2021-08-13,505,7,111279.90000000001,4,4,3,Loyal Customers
67805,2021-03-31,640,9,138758.87,4,4,4,Champions
67807,2020-03-17,1019,9,340754.2,3,4,5,Loyal Customers
67808,2015-05-01,2801,2,71618.86,1,2,3,Hibernating
67809,2014-10-08,3006,2,56239.03,1,2,2,Lost
67811,2021-08-12,506,3,20208.02,4,3,1,Need Attention
67812,2020-06-13,931,2,40136.04,3,2,2,Promising
67813,2019-12-07,1120,7,260595.18,3,4,4,Loyal Customers
67814,2022-05-01,244,6,260446.75,5,4,4,Champions
67815,2021-09-08,479,7,193034.88999999998,4,4,4,Champions
67816,2021-07-23,526,3,80296.5,4,3,3,Loyal Customers
67817,2021-08-29,489,8,356605.1,4,4,5,Champions
67818,2018-09-23,1560,3,134400.14,2,3,4,At Risk
67819,2022-03-21,285,10,313650.16,4,4,5,Champions
67820,2017-08-24,1955,1,18842.04,2,1,1,Lost
67821,2022-03-14,292,7,262006.07,4,4,4,Champions
67823,2021-04-14,626,7,237185.98,4,4,4,Champions
67825,2019-06-26,1284,8,332528.05,3,4,5,Loyal Customers
67826,2022-05-23,222,5,160722.97,5,3,4,Loyal Customers
67827,2019-12-26,1101,10,247821.87,3,4,4,Loyal Customers
67828,2013-05-22,3510,1,18320.82,1,1,1,Lost
67833,2020-05-27,948,3,100904.26,3,3,3,Loyal Customers
67834,2020-09-02,850,2,82659.62,3,2,3,Promising
67835,2020-03-10,1026,5,105884.14,3,3,3,Loyal Customers
67836,2022-09-29,93,3,42594.27,5,3,2,Need Attention
67837,2014-03-27,3201,2,20522.559999999998,1,2,1,Lost
67838,2018-08-22,1592,9,169934.93,2,4,4,Can't Lose Them
67839,2021-04-14,626,18,444639.95,4,5,5,Champions
67840,2018-12-27,1465,15,238160.44000000003,2,5,4,Can't Lose Them
67841,2020-08-01,882,9,284334.32,3,4,5,Loyal Customers
67842,2020-06-15,929,11,275644.72000000003,3,5,5,Loyal Customers
67847,2019-06-15,1295,1,14450.05,3,1,1,Promising
67848,2019-04-22,1349,7,167734.63,3,4,4,Loyal Customers
67849,2020-11-22,769,8,167697.5,3,4,4,Loyal Customers
67850,2021-04-13,627,9,203098.8,4,4,4,Champions
67852,2022-05-09,236,6,171231.95,5,4,4,Champions
67854,2017-04-01,2100,1,8431.39,2,1,1,Lost
67859,2017-07-19,1991,2,75366.65,2,2,3,Hibernating
67860,2018-03-19,1748,2,42260.450000000004,2,2,2,Lost
67861,2022-04-14,261,3,108581.22,4,3,3,Loyal Customers
67865,2018-06-05,1670,2,109655.53,2,2,3,Hibernating
67866,2015-07-17,2724,1,26864.18,1,1,2,Lost
67868,2021-10-26,431,21,554135.53,4,5,5,Champions
67869,2022-12-27,4,20,579368.33,5,5,5,Champions
67870,2022-03-29,277,23,577534.68,4,5,5,Champions
67871,2022-12-22,9,27,697259.2,5,5,5,Champions
67872,2022-12-06,25,17,287725.1,5,5,5,Champions
67873,2022-08-28,125,21,734231.74,5,5,5,Champions
67874,2021-07-07,542,16,501262.01999999996,4,5,5,Champions
67875,2022-12-15,16,16,298629.45,5,5,5,Champions
67876,2020-05-26,949,17,438674.14,3,5,5,Loyal Customers
67877,2021-07-02,547,19,405081.68,4,5,5,Champions
67878,2016-12-26,2196,2,30075.14,2,2,2,Lost
67879,2015-04-10,2822,1,69312.75,1,1,3,Hibernating
67880,2017-04-01,2100,2,72444.7,2,2,3,Hibernating
67881,2018-08-01,1613,3,99429.39,2,3,3,At Risk
67882,2012-08-30,3775,2,7984.38,1,2,1,Lost
67883,2020-12-13,748,13,180552.82,3,5,4,Loyal Customers
67884,2022-02-27,307,10,253944.69999999998,4,4,4,Champions
67885,2021-05-29,581,12,194939.94,4,5,4,Champions
67886,2022-03-01,305,16,524965.84,4,5,5,Champions
67887,2021-08-28,490,26,607882.41,4,5,5,Champions
67889,2022-05-05,240,5,168072.91999999998,5,3,4,Loyal Customers
67890,2021-08-22,496,11,238746.72,4,5,4,Champions
67891,2017-04-28,2073,2,40962.92,2,2,2,Lost
67892,2020-12-30,731,5,130516.0,3,3,4,Loyal Customers
67893,2022-03-23,283,20,366428.71,4,5,5,Champions
67897,2022-07-19,165,23,587813.35,5,5,5,Champions
67898,2020-04-03,1002,1,28796.03,3,1,2,Promising
67899,2020-04-01,1004,1,48171.6,3,1,2,Promising
67902,2014-01-01,3286,2,9863.64,1,2,1,Lost
67907,2018-04-24,1712,1,60464.05,2,1,3,Hibernating
67908,2017-10-29,1889,3,72787.2,2,3,3,At Risk
67910,2018-04-16,1720,5,123048.87,2,3,4,At Risk
67911,2017-06-29,2011,2,77088.36,2,2,3,Hibernating
67912,2019-11-17,1140,5,100055.0,3,3,3,Loyal Customers
67913,2017-08-01,1978,3,68724.47,2,3,3,At Risk
67914,2017-03-09,2123,5,113843.42,2,3,3,At Risk
67915,2019-12-25,1102,6,97406.84,3,4,3,Loyal Customers
67916,2020-04-17,988,2,15095.81,3,2,1,Promising
67917,2019-12-25,1102,2,20875.239999999998,3,2,1,Promising
67919,2012-07-19,3817,1,114209.2,1,1,3,Hibernating
67921,2013-05-01,3531,1,50416.94,1,1,2,Lost
67923,2016-04-26,2440,1,33138.81,1,1,2,Lost
67924,2015-06-10,2761,1,44318.36,1,1,2,Lost
67927,2013-12-20,3298,1,4107.84,1,1,1,Lost
67928,2017-11-26,1861,5,96638.70999999999,2,3,3,At Risk
67929,2021-02-14,685,8,188858.13,3,4,4,Loyal Customers
67930,2014-07-17,3089,2,47051.73,1,2,2,Lost
67931,2022-07-17,167,3,111894.69,5,3,3,Loyal Customers
67932,2018-03-27,1740,4,114069.44,2,3,3,At Risk
67933,2022-01-08,357,8,268227.17,4,4,5,Champions
67934,2022-10-19,73,8,227485.78,5,4,4,Champions
67935,2021-07-13,536,9,320723.97,4,4,5,Champions
67936,2019-08-15,1234,4,57778.97,3,3,2,Need Attention
67940,2017-05-15,2056,1,33277.89,2,1,2,Lost
67941,2016-01-22,2535,1,15678.52,1,1,1,Lost
67942,2019-12-28,1099,3,47341.76,3,3,2,Need Attention
67945,2018-12-25,1467,1,18722.78,2,1,1,Lost
67949,2019-04-20,1351,5,168240.88,3,3,4,Loyal Customers
67951,2019-06-08,1302,7,167699.47,3,4,4,Loyal Customers
67952,2022-03-23,283,11,330971.95,4,5,5,Champions
67959,2019-03-13,1389,1,40552.7,3,1,2,Promising
67960,2018-11-30,1492,1,715.01,2,1,1,Lost
67961,2022-03-16,290,2,42181.82,4,2,2,New Customers
67962,2018-02-11,1784,2,96264.7,2,2,3,Hibernating
67963,2017-06-19,2021,3,121852.24,2,3,3,At Risk
67964,2012-08-27,3778,1,10723.02,1,1,1,Lost
67966,2015-07-22,2719,1,43852.48,1,1,2,Lost
67981,2022-04-12,263,4,107492.94,4,3,3,Loyal Customers
67983,2022-08-03,150,4,154234.9,5,3,4,Loyal Customers
67984,2022-03-31,275,1,62791.24,4,1,3,New Customers
67985,2022-08-02,151,1,12653.31,5,1,1,New Customers
67986,2017-03-25,2107,2,88955.92,2,2,3,Hibernating
67987,2015-01-01,2921,2,44590.43,1,2,2,Lost
67988,2014-09-20,3024,1,16858.34,1,1,1,Lost
67989,2019-03-04,1398,3,72922.64,3,3,3,Loyal Customers
67991,2015-06-27,2744,2,16433.54,1,2,1,Lost
67992,2020-06-21,923,4,93127.81,3,3,3,Loyal Customers
67993,2018-04-27,1709,1,18028.11,2,1,1,Lost
67994,2018-06-26,1649,1,46537.3,2,1,2,Lost
67998,2016-03-30,2467,1,28068.48,1,1,2,Lost
68001,2014-10-21,2993,1,73062.36,1,1,3,Hibernating
68002,2012-12-27,3656,1,6806.18,1,1,1,Lost
68004,2014-09-15,3029,1,18765.86,1,1,1,Lost
68005,2017-01-07,2184,1,32592.27,2,1,2,Lost
68008,2021-07-10,539,5,149668.25,4,3,4,Loyal Customers
68009,2022-04-26,249,5,129250.31,5,3,4,Loyal Customers
68010,2022-06-02,212,3,105280.08,5,3,3,Loyal Customers
68011,2022-06-30,184,9,379560.47,5,4,5,Champions
68013,2018-03-27,1740,3,102233.85,2,3,3,At Risk
68014,2018-12-29,1463,2,12840.9,3,2,1,Promising
68017,2018-07-12,1633,2,5745.77,2,2,1,Lost
68020,2016-02-20,2506,1,72572.71,1,1,3,Hibernating
68022,2014-04-01,3196,2,17068.47,1,2,1,Lost
68026,2016-10-31,2252,1,10163.88,2,1,1,Lost
68029,2019-04-09,1362,2,30284.980000000003,3,2,2,Promising
68032,2018-09-10,1573,2,58644.86,2,2,2,Lost
68033,2019-07-07,1273,2,37704.33,3,2,2,Promising
68035,2016-04-24,2442,1,3950.72,1,1,1,Lost
68036,2022-03-20,286,2,35254.1,4,2,2,New Customers
68037,2020-04-20,985,3,114828.45,3,3,3,Loyal Customers
68044,2019-08-14,1235,1,9995.8,3,1,1,Promising
68045,2014-01-06,3281,1,10340.88,1,1,1,Lost
68048,2012-12-25,3658,1,10240.36,1,1,1,Lost
68050,2021-02-25,674,4,75169.32,4,3,3,Loyal Customers
68052,2013-03-21,3572,1,52391.76,1,1,2,Lost
68053,2017-10-27,1891,2,24600.469999999998,2,2,2,Lost
68054,2020-05-26,949,1,34692.8,3,1,2,Promising
68055,2018-09-19,1564,2,42257.270000000004,2,2,2,Lost
68058,2020-06-14,930,1,25436.7,3,1,2,Promising
68063,2015-10-30,2619,1,5861.49,1,1,1,Lost
68064,2015-02-26,2865,1,14103.62,1,1,1,Lost
68072,2018-08-29,1585,1,31839.24,2,1,2,Lost
68076,2020-05-30,945,1,13542.3,3,1,1,Promising
68077,2019-04-03,1368,1,13393.11,3,1,1,Promising
68080,2014-10-08,3006,1,3353.58,1,1,1,Lost
68084,2016-05-22,2414,1,13945.41,1,1,1,Lost
68087,2016-05-21,2415,1,37513.52,1,1,2,Lost
68088,2022-10-20,72,8,147116.4,5,4,4,Champions
68089,2022-10-27,65,11,350687.23,5,5,5,Champions
68091,2019-08-25,1224,12,189763.46,3,5,4,Loyal Customers
68092,2022-08-19,134,17,547805.26,5,5,5,Champions
68094,2014-03-22,3206,1,10520.7,1,1,1,Lost
68097,2022-07-14,170,3,34004.270000000004,5,3,2,Need Attention
68098,2019-01-28,1433,6,82889.95,3,4,3,Loyal Customers
68099,2021-06-30,549,13,367597.66,4,5,5,Champions
68101,2022-04-06,269,11,209730.22999999998,4,5,4,Champions
68102,2020-09-08,844,5,181611.9,3,3,4,Loyal Customers
68103,2020-07-19,895,4,84693.39,3,3,3,Loyal Customers
68104,2021-08-16,502,4,127767.86,4,3,4,Loyal Customers
68107,2017-04-11,2090,3,25944.300000000003,2,3,2,At Risk
68110,2022-03-04,302,2,38077.020000000004,4,2,2,New Customers
68111,2017-10-20,1898,1,5993.13,2,1,1,Lost
68112,2018-05-01,1705,1,22895.68,2,1,2,Lost
68113,2021-06-10,569,6,85450.12,4,4,3,Loyal Customers
68114,2022-09-23,99,9,351387.17,5,4,5,Champions
68115,2020-04-28,977,3,104970.41,3,3,3,Loyal Customers
68116,2018-09-16,1567,5,47731.58,2,3,2,At Risk
68117,2022-11-04,57,6,132899.55,5,4,4,Champions
68118,2022-11-27,34,10,279706.93,5,4,5,Champions
68120,2020-12-11,750,15,446167.33999999997,3,5,5,Loyal Customers
68121,2022-12-08,23,16,279523.62,5,5,5,Champions
68125,2019-06-11,1299,9,377075.97000000003,3,4,5,Loyal Customers
68126,2021-03-31,640,14,381117.9,4,5,5,Champions
68127,2022-06-01,213,19,444168.9,5,5,5,Champions
68140,2016-10-23,2260,1,20591.4,2,1,1,Lost
68142,2016-10-24,2259,1,32432.96,2,1,2,Lost
68146,2019-01-11,1450,1,92766.4,3,1,3,Promising
68152,2021-04-26,614,1,52345.16,4,1,2,New Customers
68153,2021-04-30,610,10,358425.26,4,4,5,Champions
68154,2021-03-01,670,8,223196.24,4,4,4,Champions
68157,2021-05-21,589,15,271903.37,4,5,5,Champions
68159,2018-06-02,1673,1,9171.12,2,1,1,Lost
68168,2022-04-15,260,7,240927.56999999998,4,4,4,Champions
68169,2019-04-06,1365,2,14781.44,3,2,1,Promising
68170,2020-06-15,929,7,157163.48,3,4,4,Loyal Customers
68171,2021-05-19,591,3,58207.009999999995,4,3,2,Need Attention
68172,2016-02-06,2520,2,40567.619999999995,1,2,2,Lost
68174,2020-10-11,811,8,297606.17,3,4,5,Loyal Customers
68175,2018-10-20,1533,3,95031.55,2,3,3,At Risk
68176,2019-02-10,1420,3,27705.96,3,3,2,Need Attention
68179,2022-09-28,94,6,223439.44,5,4,4,Champions
68180,2022-03-05,301,6,83566.27,4,4,3,Loyal Customers
68181,2017-12-02,1855,3,28994.870000000003,2,3,2,At Risk
68183,2014-11-01,2982,1,52877.62,1,1,2,Lost
68184,2016-03-29,2468,5,114373.69,1,3,3,At Risk
68189,2014-04-29,3168,1,14287.76,1,1,1,Lost
68190,2020-12-30,731,1,2436.43,3,1,1,Promising
68191,2020-12-29,732,2,28977.530000000002,3,2,2,Promising
68193,2014-08-30,3045,1,909.53,1,1,1,Lost
68194,2022-05-01,244,1,88317.36,5,1,3,New Customers
68196,2021-07-31,518,2,20525.73,4,2,1,New Customers
68197,2015-09-06,2673,2,26342.4,1,2,2,Lost
68199,2021-07-23,526,2,63790.880000000005,4,2,3,New Customers
68200,2018-03-26,1741,1,20071.39,2,1,1,Lost
68202,2014-10-28,2986,1,37625.91,1,1,2,Lost
68213,2019-07-16,1264,1,12737.35,3,1,1,Promising
68216,2014-04-23,3174,1,12952.06,1,1,1,Lost
68218,2017-09-01,1947,2,56958.64,2,2,2,Lost
68219,2021-11-05,421,6,252902.98,4,4,4,Champions
68221,2018-05-23,1683,3,149444.76,2,3,4,At Risk
68222,2018-04-30,1706,2,45819.630000000005,2,2,2,Lost
68223,2019-05-25,1316,6,111324.3,3,4,3,Loyal Customers
68224,2019-05-29,1312,3,182839.13999999998,3,3,4,Loyal Customers
68225,2019-08-14,1235,7,107013.64,3,4,3,Loyal Customers
68227,2019-07-12,1268,8,257313.0,3,4,4,Loyal Customers
68228,2022-09-08,114,1,11344.72,5,1,1,New Customers
68231,2013-03-28,3565,1,22607.69,1,1,2,Lost
68232,2022-09-08,114,5,74886.03,5,3,3,Loyal Customers
68233,2021-08-29,489,4,101760.93000000001,4,3,3,Loyal Customers
68234,2021-08-31,487,1,3145.82,4,1,1,New Customers
68235,2020-06-10,934,4,90342.7,3,3,3,Loyal Customers
68236,2016-05-14,2422,1,3874.55,1,1,1,Lost
68237,2022-03-02,304,3,56075.299999999996,4,3,2,Need Attention
68239,2019-01-01,1460,2,24459.73,3,2,2,Promising
68242,2015-08-26,2684,2,10846.61,1,2,1,Lost
68244,2022-05-23,222,3,46066.2,5,3,2,Need Attention
68246,2015-09-27,2652,6,134276.62,1,4,4,Can't Lose Them
68247,2021-10-20,437,4,27711.8,4,3,2,Need Attention
68248,2021-08-26,492,1,26846.82,4,1,2,New Customers
68251,2020-01-23,1073,3,175378.68,3,3,4,Loyal Customers
68252,2014-09-12,3032,2,30271.059999999998,1,2,2,Lost
68254,2015-09-08,2671,2,69751.4,1,2,3,Hibernating
68255,2020-09-08,844,1,1643.27,3,1,1,Promising
68256,2022-07-10,174,4,77082.51000000001,5,3,3,Loyal Customers
68257,2015-10-20,2629,1,20782.05,1,1,1,Lost
68258,2021-06-26,553,5,150805.09,4,3,4,Loyal Customers
68260,2022-10-04,88,5,252868.19,5,3,4,Loyal Customers
68262,2018-02-26,1769,6,60915.42,2,4,3,At Risk
68263,2020-08-22,861,8,226455.38,3,4,4,Loyal Customers
68264,2021-03-26,645,6,65954.67,4,4,3,Loyal Customers
68265,2021-04-25,615,6,206270.03999999998,4,4,4,Champions
68266,2018-07-07,1638,5,95977.58,2,3,3,At Risk
68267,2022-04-27,248,3,70413.81,5,3,3,Loyal Customers
68268,2016-05-13,2423,2,11631.75,1,2,1,Lost
68271,2016-05-12,2424,3,53817.57000000001,1,3,2,At Risk
68278,2022-03-11,295,6,261088.87,4,4,4,Champions
68279,2019-02-20,1410,2,86235.26999999999,3,2,3,Promising
68280,2021-05-22,588,6,157235.18,4,4,4,Champions
68281,2022-03-21,285,12,397446.45,4,5,5,Champions
68282,2022-12-05,26,3,64264.619999999995,5,3,3,Loyal Customers
68283,2021-11-25,401,2,7412.79,4,2,1,New Customers
68285,2022-07-18,166,3,102829.55,5,3,3,Loyal Customers
68286,2019-12-07,1120,2,15019.05,3,2,1,Promising
68287,2017-09-03,1945,2,75253.17,2,2,3,Hibernating
68289,2022-02-21,313,3,85233.08,4,3,3,Loyal Customers
68290,2018-07-18,1627,2,19615.91,2,2,1,Lost
68292,2017-12-31,1826,2,58132.72,2,2,2,Lost
68296,2022-08-06,147,4,109255.61,5,3,3,Loyal Customers
68297,2020-05-23,952,1,36133.3,3,1,2,Promising
68307,2021-03-20,651,1,36107.67,4,1,2,New Customers
68314,2021-04-28,612,9,295087.08999999997,4,4,5,Champions
68315,2022-04-27,248,3,85711.78,5,3,3,Loyal Customers
68317,2021-05-12,598,8,290437.0,4,4,5,Champions
68319,2016-04-30,2436,2,35199.94,1,2,2,Lost
68320,2016-05-11,2425,2,26825.300000000003,1,2,2,Lost
68321,2012-08-30,3775,2,13597.93,1,2,1,Lost
68322,2015-11-25,2593,5,54667.67,1,3,2,At Risk
68323,2017-04-27,2074,6,141583.91,2,4,4,Can't Lose Them
68327,2018-05-11,1695,13,265059.83,2,5,4,Can't Lose Them
68329,2022-07-23,161,17,513031.9,5,5,5,Champions
68330,2022-04-27,248,21,488265.83,5,5,5,Champions
68331,2018-11-18,1504,12,297406.87,2,5,5,Can't Lose Them
68333,2015-12-14,2574,1,6223.44,1,1,1,Lost
68334,2015-12-18,2570,1,3130.27,1,1,1,Lost
68343,2020-09-19,833,4,118769.51000000001,3,3,3,Loyal Customers
68344,2022-03-21,285,6,72486.62,4,4,3,Loyal Customers
68345,2015-09-01,2678,2,15087.68,1,2,1,Lost
68347,2019-06-25,1285,3,85755.8,3,3,3,Loyal Customers
68348,2017-11-14,1873,1,5865.12,2,1,1,Lost
68349,2017-11-16,1871,1,6076.26,2,1,1,Lost
68351,2021-04-12,628,2,53315.79,4,2,2,New Customers
68353,2021-08-19,499,6,178430.05000000002,4,4,4,Champions
68354,2015-01-21,2901,4,85900.44,1,3,3,At Risk
68355,2020-10-21,801,8,147103.19,3,4,4,Loyal Customers
68356,2021-06-23,556,7,321890.27999999997,4,4,5,Champions
68364,2021-05-28,582,8,249918.32,4,4,4,Champions
68365,2019-06-26,1284,13,479025.21,3,5,5,Loyal Customers
68366,2022-05-25,220,13,365596.29000000004,5,5,5,Champions
68367,2021-06-07,572,13,337966.78,4,5,5,Champions
68368,2022-05-12,233,4,135489.32,5,3,4,Loyal Customers
68369,2019-06-19,1291,2,35007.1,3,2,2,Promising
68371,2022-07-02,182,3,29052.66,5,3,2,Need Attention
68372,2021-04-22,618,1,31438.26,4,1,2,New Customers
68374,2022-02-12,322,1,62039.28,4,1,3,New Customers
68379,2018-12-27,1465,2,94938.20999999999,2,2,3,Hibernating
68381,2018-12-29,1463,1,17314.19,3,1,1,Promising
68383,2015-12-31,2557,1,3217.59,1,1,1,Lost
68384,2019-03-07,1395,2,67094.46,3,2,3,Promising
68388,2016-01-06,2551,1,59608.26,1,1,3,Hibernating
68389,2020-06-26,918,2,43522.67,3,2,2,Promising
68390,2018-02-03,1792,1,27484.23,2,1,2,Lost
68391,2016-09-28,2285,1,10589.03,1,1,1,Lost
68392,2021-04-27,613,2,39169.87,4,2,2,New Customers
68393,2022-07-21,163,21,611166.68,5,5,5,Champions
68395,2021-05-11,599,26,526297.96,4,5,5,Champions
68396,2020-10-01,821,15,334643.46,3,5,5,Loyal Customers
68397,2022-11-16,45,19,419767.48,5,5,5,Champions
68401,2016-09-27,2286,1,67823.64,1,1,3,Hibernating
68402,2014-04-11,3186,1,71011.82,1,1,3,Hibernating
68412,2014-02-19,3237,1,22216.02,1,1,1,Lost
68415,2020-07-14,900,6,77112.94,3,4,3,Loyal Customers
68416,2017-10-11,1907,4,78031.55,2,3,3,At Risk
68417,2018-06-20,1655,3,9578.52,2,3,1,At Risk
68418,2022-05-21,224,2,84677.46,5,2,3,New Customers
68419,2018-02-26,1769,6,170210.85,2,4,4,Can't Lose Them
68420,2021-07-16,533,4,63244.630000000005,4,3,3,Loyal Customers
68421,2018-08-09,1605,2,62632.509999999995,2,2,3,Hibernating
68422,2022-09-26,96,3,70018.1,5,3,3,Loyal Customers
68423,2022-06-18,196,6,144898.09,5,4,4,Champions
68425,2018-09-01,1582,3,127343.34999999999,2,3,4,At Risk
68426,2018-06-23,1652,4,102320.95999999999,2,3,3,At Risk
68427,2016-12-28,2194,3,58718.380000000005,2,3,2,At Risk
68428,2021-05-24,586,10,136378.99,4,4,4,Champions
68429,2021-06-16,563,11,355175.8,4,5,5,Champions
68430,2022-06-21,193,11,133039.39,5,5,4,Champions
68431,2017-01-14,2177,4,38538.67,2,3,2,At Risk
68432,2022-12-24,7,5,92945.65000000001,5,3,3,Loyal Customers
68433,2016-01-28,2529,2,53800.310000000005,1,2,2,Lost
68435,2020-05-24,951,1,34124.94,3,1,2,Promising
68436,2018-07-24,1621,4,63425.91,2,3,3,At Risk
68439,2020-04-15,990,5,171211.41,3,3,4,Loyal Customers
68441,2018-02-09,1786,1,12029.16,2,1,1,Lost
68442,2016-12-28,2194,1,11264.38,2,1,1,Lost
68449,2014-11-27,2956,1,3808.42,1,1,1,Lost
68450,2016-12-11,2211,1,11255.41,2,1,1,Lost
68452,2012-12-29,3654,1,11417.14,1,1,1,Lost
68458,2014-08-01,3074,1,17784.21,1,1,1,Lost
68459,2022-12-14,17,4,49526.36,5,3,2,Need Attention
68460,2022-12-12,19,2,10747.65,5,2,1,New Customers
68463,2021-10-17,440,6,142387.56,4,4,4,Champions
68464,2018-08-29,1585,6,73270.76,2,4,3,At Risk
68465,2021-04-30,610,3,38485.15,4,3,2,Need Attention
68466,2019-09-22,1196,6,135261.83000000002,3,4,4,Loyal Customers
68467,2020-04-16,989,10,139464.2,3,4,4,Loyal Customers
68469,2022-10-05,87,6,218635.8,5,4,4,Champions
68470,2016-04-26,2440,1,4148.92,1,1,1,Lost
68471,2015-10-05,2644,1,39792.48,1,1,2,Lost
68472,2015-08-22,2688,2,3278.66,1,2,1,Lost
68475,2015-09-10,2669,1,3362.05,1,1,1,Lost
68478,2020-05-25,950,5,41644.43,3,3,2,Need Attention
68479,2022-08-20,133,8,229705.86,5,4,4,Champions
68481,2017-01-29,2162,3,146921.44,2,3,4,At Risk
68482,2020-05-03,972,6,96412.18,3,4,3,Loyal Customers
68485,2016-03-12,2485,1,67137.42,1,1,3,Hibernating
68490,2015-06-26,2745,1,7869.93,1,1,1,Lost
68497,2020-06-29,915,1,19175.26,3,1,1,Promising
68499,2020-07-12,902,1,73514.07,3,1,3,Promising
68501,2019-08-31,1218,2,22828.03,3,2,2,Promising
68502,2016-09-30,2283,1,3421.36,1,1,1,Lost
68504,2012-08-16,3789,1,59994.1,1,1,3,Hibernating
68516,2014-04-25,3172,1,6583.14,1,1,1,Lost
68517,2019-08-18,1231,1,15930.24,3,1,1,Promising
68519,2015-06-30,2741,2,18527.98,1,2,1,Lost
68524,2014-04-01,3196,1,3424.66,1,1,1,Lost
68528,2021-08-30,488,1,19742.96,4,1,1,New Customers
68529,2015-08-31,2679,2,10837.84,1,2,1,Lost
68530,2016-07-20,2355,2,36367.03,1,2,2,Lost
68533,2017-07-26,1984,2,27645.86,2,2,2,Lost
68535,2018-02-27,1768,1,72986.9,2,1,3,Hibernating
68545,2020-05-28,947,1,16983.98,3,1,1,Promising
68549,2020-03-22,1014,12,212987.44,3,5,4,Loyal Customers
68550,2020-06-06,938,8,226659.15000000002,3,4,4,Loyal Customers
