Date,Revenue,COGS,gross_revenue,gross_cogs,rev_diff_pct,cogs_diff_pct
2018-09-23,4892505.92,4455722.87,4892505.92,4455722.86933,0.0,1.5036841360746422e-08
2018-09-24,4916532.68,4394814.48,4916532.68,4394814.482013214,0.0,4.580884908056894e-08
2018-09-25,3834324.5,3363603.04,3834324.5,3363603.0373217827,0.0,7.962346729053308e-08
2018-09-26,4727732.71,4050861.46,4727732.71,4050861.4611080014,0.0,2.7352242550880636e-08
2018-09-27,5609192.49,4998150.71,5609192.49,4998150.706061676,0.0,7.879561955320035e-08
2018-09-28,5221949.72,4643296.21,5221949.72,4643296.209518642,0.0,1.036672605429815e-08
2018-09-29,5089871.44,4351327.13,5089871.44,4351327.127207374,0.0,6.417871156509473e-08
2018-09-30,5437181.81,4591821.05,5437181.81,4591821.0501411,0.0,3.07285552138662e-09
2018-10-01,4742181.64,4115311.14,4742181.64,4115311.1419289913,0.0,4.687351956728846e-08
2018-10-02,1807247.84,1354070.12,1807247.84,1354070.1163105369,0.0,2.724720969648921e-07
2018-10-03,1798411.4,1414782.3,1798411.4,1414782.2982899114,0.0,1.208729209252088e-07
2018-10-04,2726313.6,2140614.37,2726313.6,2140614.36997581,0.0,1.1300574681773456e-09
2018-10-05,2484898.47,1911895.45,2484898.47,1911895.447555823,0.0,1.2784051212944102e-07
2018-10-06,2157385.6,1668290.7,2157385.6,1668290.699969562,0.0,1.8244991742068918e-09
2018-10-07,2767415.65,2075893.96,2767415.65,2075893.958277082,0.0,8.299643070587392e-08
2018-10-08,3075660.75,2408923.48,3075660.75,2408923.483706828,0.0,1.5387903585065408e-07
2018-10-09,2768213.46,2199027.83,2768213.46,2199027.8328239545,0.0,1.2841831329182882e-07
2018-10-10,1759060.3,1352309.05,1759060.3,1352309.0468974086,0.0,2.2942917479538464e-07
2018-10-11,2288675.28,1804152.97,2288675.28,1804152.9676104744,0.0,1.3244583850321644e-07
2018-10-12,3801607.19,3093283.75,3801607.19,3093283.7481452725,0.0,5.995982458327218e-08
2018-10-13,3486645.25,2756384.22,3486645.25,2756384.2189032845,0.0,3.978820068053335e-08
2018-10-14,3516624.21,2744217.98,3516624.21,2744217.979736987,0.0,9.58425852351598e-09
2018-10-15,3593428.63,2809961.8,3593428.63,2809961.8003147617,0.0,1.1201642830536598e-08
2018-10-16,4126610.48,3221862.51,4126610.48,3221862.5100528887,0.0,1.641562218303301e-09
2018-10-17,2193280.79,1721100.93,2193280.79,1721100.9324664776,0.0,1.4330813745706898e-07
2018-10-18,2364712.74,1825738.91,2364712.74,1825738.910857821,0.0,4.698487803181908e-08
2018-10-19,2753648.17,2191447.61,2753648.17,2191447.6120712385,0.0,9.451462946639854e-08
2018-10-20,3067392.26,2428564.0,3067392.26,2428563.996514909,0.0,1.4350418727271287e-07
2018-10-21,2965006.46,2322786.28,2965006.46,2322786.275399952,0.0,1.9804007106173625e-07
2018-10-22,3760345.32,3093167.35,3760345.32,3093167.3519574795,0.0,6.328397972704629e-08
2018-10-23,3210408.93,2590626.71,3210408.93,2590626.713031071,0.0,1.1700144980792519e-07
2018-10-24,2388950.39,1810211.59,2388950.39,1810211.5888956552,0.0,6.100639575955651e-08
2018-10-25,2281239.32,1789602.98,2281239.32,1789602.9812434334,0.0,6.948096663413874e-08
2018-10-26,2925667.62,2326884.75,2925667.62,2326884.7542880094,0.0,1.842811238452272e-07
2018-10-27,3517566.83,2788248.35,3517566.83,2788248.34998645,0.0,4.859781518159207e-10
2018-10-28,5148086.02,4236118.44,5148086.02,4236118.4370836355,0.0,6.884521695692071e-08
2018-10-29,6121160.36,4854267.79,6121160.36,4854267.78959194,0.0,8.406209443800515e-09
2018-10-30,5647021.76,4534254.48,5647021.76,4534254.483157442,0.0,6.963529546536701e-08
2018-10-31,5340696.76,4313400.22,5340696.76,4313400.218200491,0.0,4.171903457761276e-08
2018-11-01,4100504.23,3207191.36,4100504.23,3207191.363218155,0.0,1.0034185656640701e-07
2018-11-02,1332091.2,973346.43,1332091.2,973346.4310345214,0.0,1.0628501317570181e-07
2018-11-03,1775113.55,1429465.35,1775113.55,1429465.3510808207,0.0,7.561012722473811e-08
2018-11-04,2595301.17,2110463.11,2595301.17,2110463.1092428057,0.0,3.5878102800015166e-08
2018-11-05,2667990.75,2059523.3,2667990.75,2059523.3000251432,0.0,1.2208236914599473e-09
2018-11-06,2019349.93,1662050.67,2019349.93,1662050.6738325353,0.0,2.3059076487468926e-07
2018-11-07,2141247.67,1769789.01,2141247.67,1769789.0126283178,0.0,1.4851023406919052e-07
2018-11-08,1913450.02,1511722.76,1913450.02,1511722.755272935,0.0,3.1269391601543505e-07
2018-11-09,2619129.29,2039164.75,2619129.29,2039164.7536356172,0.0,1.782895278997507e-07
2018-11-10,2402388.27,1910373.68,2402388.27,1910373.6843193993,0.0,2.26102327918901e-07
2018-11-11,3568388.14,2844379.91,3568388.14,2844379.90832725,0.0,5.880896335370369e-08
2018-11-12,2517159.72,2054634.4,2517159.72,2054634.4026065555,0.0,1.2686225766884707e-07
2018-11-13,1925203.6,1550255.36,1925203.5999999999,1550255.3590031713,1.2093819253915255e-14,6.43009405699177e-08
2018-11-14,1687382.45,1226935.5,1687382.45,1226935.4980867268,0.0,1.5593918680899822e-07
2018-11-15,2055680.2,1571568.0,2055680.2,1571568.0015956934,0.0,1.015351170029077e-07
2018-11-16,2040967.69,1635316.04,2040967.69,1635316.0418641532,0.0,1.1399345127868391e-07
2018-11-17,2025956.74,1601361.16,2025956.74,1601361.159933439,0.0,4.156521812720704e-09
2018-11-18,3630560.3,3005034.69,3630560.3,3005034.688006115,0.0,6.635147357115314e-08
2018-11-19,2171786.9,1822847.47,2171786.9,1822847.4682769408,0.0,9.452569392652035e-08
2018-11-20,2495899.61,2196442.6,2495899.61,2196442.596305563,0.0,1.6820093448145491e-07
2018-11-21,1870994.01,1826252.29,1870994.01,1826252.2885267953,0.0,8.066819171044601e-08
2018-11-22,1690197.81,1647708.27,1690197.81,1647708.2701533237,0.0,9.305265880527882e-09
2018-11-23,1647035.11,1656826.5,1647035.11,1656826.5026359747,0.0,1.590978095672064e-07
2018-11-24,1991985.26,1889498.02,1991985.26,1889498.024936775,0.0,2.61274418259921e-07
2018-11-25,2085511.05,2029509.86,2085511.05,2029509.856167471,0.0,1.8884013040126443e-07
2018-11-26,2543960.96,2433523.18,2543960.96,2433523.176546661,0.0,1.419069689897112e-07
2018-11-27,2369522.33,2218838.51,2369522.33,2218838.5147675513,0.0,2.1486699149206228e-07
2018-11-28,1733474.59,1753556.92,1733474.59,1753556.91980473,0.0,1.1135648710983394e-08
2018-11-29,2226459.09,2127649.92,2226459.09,2127649.919243836,0.0,3.553987309127774e-08
2018-11-30,2058963.14,2054767.53,2058963.14,2054767.533475598,0.0,1.6914799406016656e-07
2018-12-01,1216044.13,1211686.23,1216044.13,1211686.2329842027,0.0,2.462851046624307e-07
2018-12-02,977052.29,950959.05,977052.29,950959.0466753938,0.0,3.4960561372562553e-07
2018-12-03,1855981.25,1750191.91,1855981.25,1750191.914579153,0.0,2.6163720210157515e-07
2018-12-04,1606060.57,1508604.3,1606060.57,1508604.2962973823,0.0,2.454333264225872e-07
2018-12-05,1085024.44,1036671.25,1085024.44,1036671.250611235,0.0,5.8961318583624716e-08
2018-12-06,942014.91,946159.68,942014.91,946159.6758490134,0.0,4.3871946344698957e-07
2018-12-07,1200649.15,1205634.51,1200649.15,1205634.5093547732,0.0,5.351761197940708e-08
2018-12-08,1453175.2,1434521.0,1453175.2,1434521.002467396,0.0,1.7200138377882675e-07
2018-12-09,1834112.01,1791856.09,1834112.01,1791856.0850076522,0.0,2.78613217713126e-07
2018-12-10,1719022.37,1695031.78,1719022.37,1695031.7843710936,0.0,2.5787679249808675e-07
2018-12-11,1670763.83,1670771.64,1670763.83,1670771.6426356335,0.0,1.577494799310849e-07
2018-12-12,1416824.27,1409602.12,1416824.27,1409602.1152885589,0.0,3.342390851419028e-07
2018-12-13,1605917.55,1631146.11,1605917.55,1631146.114379445,0.0,2.68488822772869e-07
2018-12-14,1986080.6,1901692.62,1986080.6,1901692.6155199371,0.0,2.3558291896458592e-07
2018-12-15,1761139.67,1649696.47,1761139.67,1649696.4655714969,0.0,2.684435097054095e-07
2018-12-16,1956185.08,1973002.66,1956185.08,1973002.6583866163,0.0,8.177300921907698e-08
2018-12-17,1975625.37,2012021.47,1975625.3699999999,2012021.4680597498,1.178516166017192e-14,9.643287573357119e-08
2018-12-18,1917848.83,1813056.96,1917848.83,1813056.9646684085,0.0,2.5748824455830583e-07
2018-12-19,1548668.19,1537872.76,1548668.19,1537872.7553672143,0.0,3.012463582161236e-07
2018-12-20,2111859.13,1955020.76,2111859.13,1955020.7639214182,0.0,2.0058192210409664e-07
2018-12-21,1795780.71,1747996.02,1795780.71,1747996.022094977,0.0,1.1985021966160542e-07
2018-12-22,1497206.71,1451328.96,1497206.71,1451328.9558461858,0.0,2.8620762633884784e-07
2018-12-23,1221387.72,1203158.82,1221387.72,1203158.824263563,0.0,3.543640937437902e-07
2018-12-24,2110373.43,2051630.86,2110373.43,2051630.864372766,0.0,2.131361003509468e-07
2018-12-25,1398293.31,1329598.03,1398293.31,1329598.026833965,0.0,2.381197158156335e-07
2018-12-26,1989426.16,1906954.63,1989426.16,1906954.6341741919,0.0,2.1889309292996453e-07
2018-12-27,2379859.2,2336594.02,2379859.2,2336594.0221635047,0.0,9.259223885238317e-08
2018-12-28,4637468.16,4553417.55,4637468.16,4553417.553301563,0.0,7.250735749895836e-08
2018-12-29,4597405.16,4592577.25,4597405.16,4592577.25414609,0.0,9.027806287527174e-08
2018-12-30,3975279.59,3817470.28,3975279.59,3817470.2794190985,0.0,1.5216916896220325e-08
2018-12-31,3827364.78,3811034.54,3827364.78,3811034.5379091045,0.0,5.486425080951556e-08
2019-01-01,2430742.1,2422276.45,2430742.1,2422276.449125654,0.0,3.609605014925743e-08
2019-01-02,857486.8,611460.51,857486.8,611460.5112120102,0.0,1.982156067754137e-07
2019-01-03,1095516.84,931676.57,1095516.84,931676.5693435469,0.0,7.045933093298275e-08
2019-01-04,1356732.44,1032253.29,1356732.44,1032253.2913389739,0.0,1.2971369403203475e-07
2019-01-05,1752585.71,1344358.95,1752585.71,1344358.9502367508,0.0,1.7610684497698315e-08
2019-01-06,1660128.37,1324455.7,1660128.37,1324455.7044469325,0.0,3.357554790486407e-07
2019-01-07,1936096.71,1554210.1,1936096.71,1554210.1020385646,0.0,1.3116402557126761e-07
2019-01-08,1715399.79,1347590.83,1715399.79,1347590.8313709174,0.0,1.0173097624988653e-07
2019-01-09,1858318.85,1516237.67,1858318.85,1516237.6727135163,0.0,1.789637870269278e-07
2019-01-10,1259650.79,1032558.86,1259650.79,1032558.8646982856,0.0,4.5501382847758366e-07
2019-01-11,2153841.45,1671962.72,2153841.45,1671962.7180115173,0.0,1.1893104061227374e-07
2019-01-12,2073990.81,1674370.35,2073990.81,1674370.350976235,0.0,5.830459833957159e-08
2019-01-13,3354624.45,2671314.89,3354624.45,2671314.893422958,0.0,1.281375646819464e-07
2019-01-14,2361690.18,1807957.6,2361690.18,1807957.597008524,0.0,1.6546162897917872e-07
2019-01-15,1504083.3,1181548.42,1504083.3,1181548.4176039512,0.0,2.0278887471581007e-07
2019-01-16,1724908.79,1349961.65,1724908.79,1349961.6492468305,0.0,5.579191184105092e-08
2019-01-17,2280332.07,1816414.62,2280332.07,1816414.6181265076,0.0,1.031423374079728e-07
2019-01-18,1474326.17,1227149.16,1474326.17,1227149.1635394222,0.0,2.884264121669579e-07
2019-01-19,1754206.62,1335367.18,1754206.62,1335367.1823662496,0.0,1.771984303509503e-07
2019-01-20,3160071.59,2517012.51,3160071.59,2517012.50990458,0.0,3.790985754965655e-09
2019-01-21,2299476.91,1856585.16,2299476.91,1856585.1637867186,0.0,2.039614873184188e-07
2019-01-22,2108562.98,1708188.75,2108562.98,1708188.7518687127,0.0,1.0939732016175479e-07
2019-01-23,1826741.5,1369479.14,1826741.5,1369479.1372722543,0.0,1.9918124247713003e-07
2019-01-24,2523490.79,2014906.08,2523490.79,2014906.0775679813,0.0,1.2070134560706271e-07
2019-01-25,2014411.34,1674040.36,2014411.34,1674040.362738301,0.0,1.6357436828746246e-07
2019-01-26,2940618.52,2385985.7,2940618.52,2385985.702400496,0.0,1.0060814879422227e-07
2019-01-27,4391507.1,3459322.38,4391507.1,3459322.375976754,0.0,1.1630156312440032e-07
2019-01-28,4748349.69,3779471.66,4748349.69,3779471.659894109,0.0,2.801750780525231e-09
2019-01-29,4822586.51,3839462.75,4822586.51,3839462.7515691193,0.0,4.086819912673517e-08
2019-01-30,3962494.16,3161585.88,3962494.16,3161585.881553994,0.0,4.9152362035276406e-08
2019-01-31,3557233.24,2914824.87,3557233.24,2914824.871608589,0.0,5.518646246417631e-08
2019-02-01,2922884.32,2311260.65,2922884.32,2311260.6504853163,0.0,2.0997907985138398e-08
2019-02-02,1988116.58,1648391.91,1988116.58,1648391.9051384544,0.0,2.9492655761565903e-07
2019-02-03,2075616.33,1663159.13,2075616.33,1663159.1321685177,0.0,1.3038546663886654e-07
2019-02-04,1690969.52,1412906.86,1690969.52,1412906.8611565859,0.0,8.18585987111217e-08
2019-02-05,1648913.11,1341931.74,1648913.1099999999,1341931.7384644216,1.4120249408040039e-14,1.1443044025726498e-07
2019-02-06,2019237.55,1620812.0,2019237.55,1620812.0047932141,0.0,2.957291867315784e-07
2019-02-07,1807804.86,1498934.77,1807804.86,1498934.7714180485,0.0,9.460375089676989e-08
2019-02-08,1887002.96,1514639.32,1887002.96,1514639.324427665,0.0,2.923247042891435e-07
2019-02-09,2204244.85,1794590.32,2204244.85,1794590.3217711304,0.0,9.869274042728997e-08
2019-02-10,2992194.41,2405467.55,2992194.41,2405467.5532536427,0.0,1.352603129194503e-07
2019-02-11,3050258.51,2505704.13,3050258.5100000002,2505704.1346422574,1.5266289259782748e-14,1.8526758252628453e-07
2019-02-12,2270445.76,1865294.51,2270445.76,1865294.5090474172,0.0,5.106876159458598e-08
2019-02-13,2305149.57,1875958.77,2305149.57,1875958.772035621,0.0,1.085109715923102e-07
2019-02-14,2959207.82,2441504.63,2959207.82,2441504.6294220015,0.0,2.3673858344492795e-08
2019-02-15,2813189.48,2241015.21,2813189.48,2241015.21349012,0.0,1.5573835273079697e-07
2019-02-16,2890421.0,2337140.26,2890421.0,2337140.2626286047,0.0,1.124709939944056e-07
2019-02-17,3658575.54,2895275.54,3658575.54,2895275.5401330763,0.0,4.596323050673043e-09
2019-02-18,4680433.34,3760557.76,4680433.34,3760557.7589642094,0.0,2.7543531861453413e-08
2019-02-19,1783513.49,1498699.8,1783513.49,1498699.801960932,0.0,1.3084221698784224e-07
2019-02-20,3142305.74,2556936.4,3142305.74,2556936.3950960883,0.0,1.9178856435099106e-07
2019-02-21,3225995.91,2685076.1,3225995.91,2685076.0975882397,0.0,8.982093244228124e-08
2019-02-22,2981029.98,2400898.37,2981029.98,2400898.365718256,0.0,1.7833923954317482e-07
2019-02-23,3243671.03,2744035.42,3243671.03,2744035.4227492674,0.0,1.0019067100430881e-07
2019-02-24,4659488.7,3774721.6,4659488.7,3774721.6035413714,0.0,9.38180797079972e-08
2019-02-25,6710330.49,5461991.46,6710330.49,5461991.45816011,0.0,3.368533543561009e-08
2019-02-26,5143906.53,4181682.12,5143906.53,4181682.1219820045,0.0,4.739729909733673e-08
2019-02-27,4911504.39,3881267.76,4911504.39,3881267.7592230034,0.0,2.0019138550877992e-08
2019-02-28,3391644.13,2722597.05,3391644.13,2722597.0468331124,0.0,1.163186246570229e-07
2019-03-01,2228532.66,1861831.11,2228532.66,1861831.1106393388,0.0,3.4339244917024893e-08
2019-03-02,662215.74,563992.66,662215.74,563992.6638401513,0.0,6.808867411345062e-07
2019-03-03,925441.51,757846.4,925441.51,757846.4038819951,0.0,5.122403564268434e-07
2019-03-04,1915592.53,1559541.64,1915592.53,1559541.6393509998,0.0,4.161479473947746e-08
2019-03-05,2386338.6,1912200.04,2386338.6,1912200.0375743913,0.0,1.268491078385337e-07
2019-03-06,3341337.75,2745260.51,3341337.75,2745260.513124014,0.0,1.1379663231997808e-07
2019-03-07,2432557.33,1818192.91,2432557.33,1818192.9065311993,0.0,1.9078286742154092e-07
2019-03-08,2666858.91,2181539.6,2666858.91,2181539.602316232,0.0,1.0617418264416593e-07
2019-03-09,3019892.33,2454977.33,3019892.33,2454977.328142792,0.0,7.565072252786758e-08
2019-03-10,2681616.97,2134676.6,2681616.97,2134676.599291409,0.0,3.3194311164545443e-08
2019-03-11,2420084.85,1983304.37,2420084.85,1983304.37368819,0.0,1.8596187026749143e-07
2019-03-12,3925730.26,3314125.8,3925730.26,3314125.8011851464,0.0,3.576045984992613e-08
2019-03-13,5148543.25,4034220.49,5148543.25,4034220.4853162477,0.0,1.1610055910018598e-07
2019-03-14,4367141.68,3458729.41,4367141.68,3458729.407720888,0.0,6.589449029787957e-08
2019-03-15,3296671.21,2596766.78,3296671.21,2596766.7780767838,0.0,7.406194718716756e-08
2019-03-16,2593942.24,2020686.01,2593942.24,2020686.0050363212,0.0,2.4564324931870906e-07
2019-03-17,3647905.41,2976722.37,3647905.41,2976722.3651643833,0.0,1.6244769233244904e-07
2019-03-18,4462652.85,3659897.03,4462652.85,3659897.0328145213,0.0,7.690165937282973e-08
2019-03-19,4580736.76,3861332.4,4580736.76,3861332.4039119487,0.0,1.0131085225488674e-07
2019-03-20,5766530.12,4960357.22,5766530.12,4960357.217396394,0.0,5.248826393182691e-08
2019-03-21,4408617.11,3962414.33,4408617.11,3962414.326984848,0.0,7.609381371040868e-08
2019-03-22,3610928.89,3304221.4,3610928.89,3304221.3991495753,0.0,2.5737519772596563e-08
2019-03-23,3582976.25,3279702.06,3582976.25,3279702.0633455757,0.0,1.0200852358190358e-07
2019-03-24,4240123.5,3766823.0,4240123.5,3766823.001473168,0.0,3.910902931122363e-08
2019-03-25,4446564.37,4012232.01,4446564.37,4012232.0083912252,0.0,4.009674733721747e-08
2019-03-26,5345042.2,4766707.57,5345042.2,4766707.569021855,0.0,2.052036408805431e-08
2019-03-27,6535411.89,5978075.49,6535411.89,5978075.48539484,0.0,7.703415760642412e-08
2019-03-28,5315964.12,4667097.61,5315964.12,4667097.61313504,0.0,6.717321412718086e-08
2019-03-29,4309156.23,3848197.98,4309156.23,3848197.977157912,0.0,7.385502978443317e-08
2019-03-30,9442671.99,8583254.53,9442671.99,8583254.530029293,0.0,3.4129035972972904e-10
2019-03-31,7501232.88,6774268.33,7501232.88,6774268.328874448,0.0,1.6615104471314702e-08
2019-04-01,7842271.08,7122821.67,7842271.08,7122821.668935416,0.0,1.4946094518354803e-08
2019-04-02,6799630.38,6231069.37,6799630.38,6231069.36938637,0.0,9.847905415995176e-09
2019-04-03,6787287.3,6224164.42,6787287.3,6224164.415539109,0.0,7.16705163358952e-08
2019-04-04,2048272.63,1722283.77,2048272.6300000001,1722283.771396143,1.1367170573082825e-14,8.106346363807052e-08
2019-04-05,1919484.59,1795248.81,1919484.59,1795248.8107751377,0.0,4.3177172938868e-08
2019-04-06,2259659.48,2043470.72,2259659.48,2043470.7202418598,0.0,1.1835736800513917e-08
2019-04-07,2241076.34,2042622.76,2241076.34,2042622.7587855244,0.0,5.945667636515467e-08
2019-04-08,3104721.28,2774939.49,3104721.28,2774939.4944117744,0.0,1.589863216011142e-07
2019-04-09,3989319.25,3630481.23,3989319.25,3630481.2321161125,0.0,5.82873831344514e-08
2019-04-10,3426420.13,3160123.01,3426420.13,3160123.0144158504,0.0,1.3973666869115992e-07
2019-04-11,3579994.96,3276911.01,3579994.96,3276911.006063489,0.0,1.2012871227637318e-07
2019-04-12,3059845.93,2753429.2,3059845.93,2753429.1999553586,0.0,1.6213073730143865e-09
2019-04-13,3248777.0,3006192.84,3248777.0,3006192.843264103,0.0,1.0857929808663332e-07
2019-04-14,4002434.76,3635296.53,4002434.76,3635296.531167602,0.0,3.211849052171919e-08
2019-04-15,3468600.1,3009772.87,3468600.1,3009772.873009626,0.0,9.999511061268122e-08
2019-04-16,5005921.07,4277532.29,5005921.07,4277532.292720778,0.0,6.360624987064981e-08
2019-04-17,4866105.58,3844447.57,4866105.58,3844447.565413457,0.0,1.1930304349373785e-07
2019-04-18,3458407.78,2689432.07,3458407.78,2689432.0696219224,0.0,1.4057889332912696e-08
2019-04-19,3282803.64,2507866.68,3282803.64,2507866.6770765544,0.0,1.1657102027867475e-07
2019-04-20,3583833.11,2817340.98,3583833.11,2817340.983068607,0.0,1.089185461270881e-07
2019-04-21,4280648.65,3400564.11,4280648.65,3400564.1053352356,0.0,1.3717618968553175e-07
2019-04-22,5111723.35,4071500.83,5111723.35,4071500.825362972,0.0,1.1388989673018939e-07
2019-04-23,6076381.37,4899064.86,6076381.37,4899064.8613741025,0.0,2.8048254857917723e-08
2019-04-24,6020945.99,4856675.57,6020945.99,4856675.565489343,0.0,9.287540140356191e-08
2019-04-25,4244369.27,3305396.09,4244369.27,3305396.09193462,0.0,5.8529145476894357e-08
2019-04-26,3983588.88,3067018.69,3983588.88,3067018.688062019,0.0,6.31877715624282e-08
2019-04-27,4765470.57,3742260.25,4765470.57,3742260.2472830834,0.0,7.26009532148592e-08
2019-04-28,5579108.13,4391470.92,5579108.13,4391470.921899118,0.0,4.3245613367755674e-08
2019-04-29,9634257.78,7639657.66,9634257.78,7639657.657798919,0.0,2.8811255052863188e-08
2019-04-30,8059929.99,6487250.52,8059929.99,6487250.518546562,0.0,2.2404527741726313e-08
2019-05-01,8442603.96,6897673.92,8442603.96,6897673.920340585,0.0,4.937674199839248e-09
